,title,link,summary,published,tags,category,credit,source
305,"V Brně v noci havaroval autobus hromadné dopravy. 11 lidí se zranilo, z toho tři těžce",https://www.irozhlas.cz/zpravy-domov/brno-dopravni-nehoda-autobus_2106010621_pj,"Jedenáct lidí se v úterý v noci v Brně zranilo při havárii autobusu městské hromadné dopravy, který narazil do sloupu veřejného osvětlení. Tři lidé se zranili těžce, řekla mluvčí jihomoravských záchranářů Michaela Bothová. Záchranáři převezli zraněné do nemocnic. Čtyřproudová komunikace byla čtyři hodiny uzavřená.",2021-06-01 04:21:00,[],Zprávy z domova,,irozhlas.cz
320,Čeští vědci budou mít unikátní přístup k americkým grantům. Takových zemí je jen několik na světě,https://www.irozhlas.cz/zpravy-svet/vedci-granty-narodni-vedecka-nadace-nobelova-cena_2106010805_pj,"Čeští vědci nově získali výjimečný přístup k americkým vládním grantům a ke spolupráci s tamními kolegy. Dohodu uzavřely česká Grantová agentura a americká Národní vědecká nadace. Jde o prestižní vládní agenturu, která podle české diplomacie spolupracuje na podobné bázi jen s jednotkami zemí světa. Vyjednat toto partnerství trvalo přibližně dva roky a pro Česko i USA jde také o strategický krok s přesahem do globální a bezpečnostní politiky.",2021-06-01 06:05:00,[],Zprávy ze světa,,irozhlas.cz
321,"Dva příběhy systémového rasismu v USA. ‚Pandemie potvrdila, že nerovné podmínky jsou realitou,‘ říká zpravodaj",https://www.irozhlas.cz/zpravy-svet/podcast-vinohradska-12-usa-george-floyd-diskriminace-systemovy-rasismus_2106010600_miz,Příslušníci etnických a rasových menšin v USA upozorňují na přetrvávající nerovné podmínky a diskriminaci. Jakých podob nabývají? A co se rok po historických občanských protestech podařilo změnit?,2021-06-01 04:00:00,[],Zprávy ze světa,,irozhlas.cz
322,"Británie se potýká s nástupem třetí vlny covidu, varují experti. Šíření indické varianty budí nové obavy",https://www.irozhlas.cz/zpravy-svet/britanie-koronavirus-covid-treti-vlna-epidemie-indicka-varianta-vietnam-hybrid_2106010500_eku,"Navzdory rychlému postupu v očkování se Velká Británie potýká s novým nárůstem počtu případů, a někteří odborníci dokonce hovoří o nastupující třetí vlně koronaviru. Epidemiologové a poradci premiéra Borise Johnsona proto vyzývají politiky, aby odložili rozvolňování restrikcí, ke kterému má dojít 21. června. Situaci ve Spojeném království zkomplikovalo šíření nakažlivější „indické“ varianty, která budí obavy i v dalších zemích včetně Česka.",2021-06-01 03:00:00,[],Zprávy ze světa,,irozhlas.cz
340,"Basketbalisté Washingtonu odvrátili vyřazení z play-off NBA, Philadelphii se zranil Embiid",https://www.irozhlas.cz/sport/ostatni-sporty/nba-play-vysledky-washington-philadelphia-basketbal-video-joel-embiid_2106011011_mim,Basketbalisté Washingtonu výhrou 122:114 nad Philadelphií odvrátili vyřazení v prvním kole play-off NBA. Wizards využili zranění hvězdy soupeře Joela Embiida a snížili na 1:3 na zápasy.,2021-06-01 08:11:00,[],Sport,,irozhlas.cz
341,"Pořád cítím, že od toho týmu chci daleko víc, říká trenér hokejistů Pešán před duelem se Slovenskem",https://www.irozhlas.cz/sport/ms-hokej/ms-hokej-cesko-proti-slovensku-mistrovstvi-sveta-zapas-filip-pesan_2106010947_mim,Česká hokejová reprezentace nastoupí na mistrovství světa už s jistotou účasti ve čtvrtfinále proti Slovensku. Výhra ji může posunout na třetí místo v tabulce. To ale podle trenéra Filipa Pešána nebude v utkání to nejdůležitější. Hlavní bude zlepšit výkon před vyřazovacími boji.,2021-06-01 07:47:00,[],Sport,,irozhlas.cz
342,"Pastrňákova asistence Bostonu nestačila, Islanders sérii vyrovnali. Postup slaví Montreal",https://www.irozhlas.cz/sport/hokej/boston-bruins-ny-islanders-stav-serie-play-vysledky-nhl-david-pastrnak_2106010652_mim,"Hokejisté Bostonu prohráli druhý zápas ve čtvrtfinále play-off NHL s New York Islanders 3:4 v prodloužení a soupeř tak srovnal sérii na 1:1. Český útočník David Pastrňák zaznamenal v utkání asistenci. Montreal v rozhodujícím sedmém zápase série vyhrál v Torontu 3:1 a stal se posledním celkem, který si zajistil postup do druhého kola play-off NHL.",2021-06-01 04:52:00,[],Sport,,irozhlas.cz
360,"Česká ekonomika se v prvním čtvrtletí meziročně propadla o 2,1 procenta, potvrdil zpřesněný odhad",https://www.irozhlas.cz/ekonomika/cesko-ekonomika-vyvoj-pokles-cesky-statisticky-urad-odhad_2106011016_tzr,"Česká ekonomika v prvním čtvrtletí podle zpřesněného odhadu Českého statistického úřadu (ČSÚ) meziročně klesla o 2,1 procenta a mezičtvrtletně o 0,3 procenta. Úterní údaje se současně shodují s prvním odhadem statistiků z konce dubna. Na meziročním vývoji hrubého domácího produktu (HDP) se podle Českého statistického úřadu negativně podepsal mimo jiné propad spotřebních výdajů domácností.",2021-06-01 08:16:00,[],Ekonomika,,irozhlas.cz
400,"Od narození měla problémy se zrakem, poté oslepla. Dvacetileté studentce pomohla až unikátní operace",https://www.irozhlas.cz/zivotni-styl/zdravi/transplantace-rohovky-zakal-ocni-lekar-ocar-znojemsko_2106011148_ako,"Dvacetiletá studentka Lucie ze Znojemska podstoupila koncem března unikátní oční operaci, která jí vrátila zrak. Podle primáře zlínské soukromé oční kliniky Gemini Pavla Stodůlky, jenž operaci prováděl, se zákrok tímto způsobem uskutečnil poprvé na světě. Květnová kontrola studentčina zraku potvrdila, že zákrok byl úspěšný. Dokáže už přečíst větší písmo.",2021-06-01 09:48:00,[],Životní styl a společnost,,irozhlas.cz
401,"Čína ohlásila první případ lidské nákazy ptačí chřipkou H10N3. Jak se přenesla, není jasné",https://www.irozhlas.cz/zivotni-styl/zdravi/ptaci-chripka-prenos-na-cloveka-cina-h10n3_2106010924_ako,"Jednačtyřicetiletý muž z východočínské provincie Ťiang-su byl potvrzen jako první člověk na světě, který se nakazil kmenem ptačí chřipky H10N3. V úterý o tom informovala čínská Národní zdravotní komise, kterou citovala agentura Reuters.",2021-06-01 07:24:00,[],Životní styl a společnost,,irozhlas.cz
402,Americká kavárna určuje zákazníkům cenu podle zdvořilosti. Za pozdrav strhne téměř dva dolary,https://www.irozhlas.cz/zivotni-styl/spolecnost/usa-vrginia-kavarna-cenik-zdvorilost-kava-chovani_2106010647_tzr,"Kavárna CUPS Coffee & Tea v americkém státě Virginie se rozhodla, že se pokusí přimět cenovou politikou zákazníky, aby se nechovali hrubě k personálu. Cena kávy nebo čaje tak závisí na tom, jak se bude zákazník chovat k obsluze u pokladny. Upozornil na to server The Times of India.",2021-06-01 04:47:00,[],Životní styl a společnost,,irozhlas.cz
420,"25 letů, necelých 300 dní ve vesmíru. Před deseti lety naposledy přistál raketoplán Endeavour",https://www.irozhlas.cz/veda-technologie/vesmir/endeavour-raketoplan-krtecek-feustel_2106011028_pj,Do vesmíru létal skoro třicet let a i dnes představuje pojítko mezi americkými pilotovanými kosmickými misemi. Raketoplán Endeavour se naposledy z oběžné dráhy naší planety vrátil přesně před deseti lety - prvního června 2011. Nesmazatelně se zapsal i do dějin české kosmonautiky.,2021-06-01 08:28:00,[],Věda a technologie,,irozhlas.cz
421,Islandské ledovce tají. Za dvacet let jich zmizelo 750 kilometrů čtverečních,https://www.irozhlas.cz/veda-technologie/priroda/globalni-oteplovani-ledovec-ledovce-island_2106011008_ako,"Ledovce na Islandu přišly po roce 2000 o 750 kilometrů čtverečních povrchu, což je sedm procent rozlohy ostrova. Důvodem je globální oteplování, vyplývá ze studie, kterou v úterý zveřejnil odborný časopis Jökull. Islandským ledovcům hrozí téměř úplný zánik do roku 2200, napsala agentura AFP.",2021-06-01 08:08:00,[],Věda a technologie,,irozhlas.cz
422,"Neúčast na Arktické radě je zklamání, šance byly velké. Náš výzkum to ale nehrozí, říká česká vědkyně",https://www.irozhlas.cz/veda-technologie/veda/cesko-arkticka-rada-pozorovatelsky-status-odmitnuti-marie-sabacka_2106010939_tzr,"Fakt, že se Česku nepodařilo získat pozorovatelský status v Arktické radě, je zklamání, šance se zdály vysoké. Výzkumy českých vědců v Arktidě to však neohrozí, byť status by přinesl nové možnosti spolupráce. Uvedla to polární vědkyně Marie Šabacká z Jihočeské univerzity v Českých Budějovicích. Podobně se vyjádřila i expertka na arktickou oblast Barbora Halašková z Masarykovy univerzity v Brně.",2021-06-01 07:39:00,[],Věda a technologie,,irozhlas.cz
423,"Poslední možností objasnit smrt Jana Masaryka je exhumace jeho těla, věří spisovatelka Jandečková",https://www.irozhlas.cz/veda-technologie/historie/jan-masaryk-vysetrovani-jandeckova_2106010705_pj,"Zatímco vyšetřování smrti Jana Masaryka stále pracuje se všemi třemi verzemi – tedy sebevraždou, nešťastnou náhodou i vraždou, spisovatelka a badatelka Václava Jandečková má jasno a otevřeně říká, že šlo o vraždu. „Je tam spousta zajímavých indicií, které tedy vůbec nesvědčí o tom, že by to měla být sebevražda, nebo že by dokonce Masaryk chodil někde po římse, a pak se odrazil,“ komentuje známý případ.",2021-06-01 05:05:00,[],Věda a technologie,,irozhlas.cz
440,"Vláda lidi v pandemii buzerovala, ti už jí nevěří, tvrdí opozice. O nedůvěře se bude hlasovat ve čtvrtek, rozhodnou komunisté",https://denikn.cz/637503/vlada-lidi-v-pandemii-buzerovala-ti-uz-ji-neveri-tvrdi-opozice-o-neduvere-se-bude-hlasovat-ve-ctvrtek-rozhodnou-komuniste/,"Opoziční strany vyvolávají čtyři měsíce před volbami hlasování o vyslovení nedůvěry vládě Andreje Babiše. Strany obou opozičních koalic dnes předaly podpisy pro vyhlášení mimořádné schůze šéfovi Sněmovny Radku Vondráčkovi (ANO). Předseda poslaneckého klubu ODS Zbyněk Stanjura oznámil, že schůze se uskuteční ve čtvrtek v devět hodin.",2021-06-01 09:11:25,"['Česko', 'Sněmovní volby 2021']",Česko,,denikn.cz
441,"Fousek před volbami vyložil karty, Poborský ne. Nový šéf musí vrátit fotbalu důvěryhodnost",https://denikn.cz/637021/fousek-pred-volbami-vylozil-karty-poborsky-ne-novy-sef-musi-vratit-fotbalu-duveryhodnost/,"Těsně před začátkem mistrovství Evropy ve fotbale proběhne pro český fotbal o dost možná důležitější souboj – o post šéfa Fotbalové asociace České republiky (FAČR), na který kandidují Karel Poborský a Petr Fousek. Na jedné straně legenda českého fotbalu, která působí v předvolební kampani konzervativně, a na druhé dlouholetý funkcionář, který by zase ve vedení českého fotbalu rozpoutal revoluci. Vítěze čtvrtečních voleb čeká těžký úkol: po nedávných kauzách musí vrátit nejpopulárnějšímu sportu důvěryhodnost.",2021-06-01 06:49:47,"['Česko', 'Sport', 'Fotbal']",Česko,,denikn.cz
0,STAN: Ovlivňování ústavních soudců je nepřípustné. Styky Zemanova kancléře by měl řešit Parlament,https://www.lidovky.cz/domov/stan-ovlivnovani-ustavnich-soudcu-je-nepripustne-styky-zemanova-kanclere-by-mel-resit-parlament.A210601_124955_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Postup prezidentova kancléře Vratislava Mynáře, který kontaktoval ústavního soudce Jaromíra Jirsu kvůli rušení části volebního zákona, je podle zákonodárců STAN nepřípustný nátlak. Záležitost by proto měly projednat parlamentní výbory a komise. Podobnému tlaku na soudce i státní zástupce je třeba zabránit, uvedli v úterý místopředseda Senátu Jan Horník (STAN) a předseda a poslanec STAN Vít Rakušan.",2021-06-01 10:52:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
2,"Testování zdarma zaujalo. Lidé mají zájem o PCR testy, některá místa je zatím nenabízejí",https://www.lidovky.cz/domov/testovani-zdarma-zaujalo-lide-maji-zajem-o-pcr-testy-nektera-mista-je-zatim-nenabizeji.A210601_121021_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Lidé mají zájem o PCR testy na covid-19, které by od úterka měli mít dvakrát do měsíce zdarma bez nutnosti mít žádanku od lékaře. Některá odběrová místa ale zatím tuto možnost nenabízejí, stěžují si na to, že k tomu ministerstvo nevydalo plnohodnotnou metodiku. Vyjádření ministerstva ČTK zjišťuje.",2021-06-01 10:14:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
3,"‚Vyzýváme poškozené, aby nás kontaktovaly.‘ Policie v případu Feriho zahájila úkony trestního řízení",https://www.lidovky.cz/domov/sexualni-obtezovani-a-nasili-policie-v-pripadu-feriho-zahajila-ukony-trestniho-rizeni.A210601_115717_ln_domov_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_domov&utm_content=main,"Policie zahájila úkony trestního řízení v případu bývalého poslance Dominika Feriho, kterého několik žen v médiích minulý týden obvinilo ze sexuálního obtěžování a násilí. V tiskové zprávě o tom v úterý informoval mluvčí pražských policistů Jan Daněk.",2021-06-01 09:59:00,['Zprávy - Domov'],Zprávy z domova,ČTK,lidovky.cz
30,"Boj proti zneužívání fondů. Evropská prokuratura zahájila práci, chce vymýtit hospodářskou kriminalitu",https://www.lidovky.cz/svet/boj-proti-zneuzivani-fondu-evropska-prokuratura-zahajila-praci-chce-vymytit-hospodarskou-kriminalitu.A210601_120303_ln_zahranici_lidr#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Evropská unie má od úterka společný nástroj pro boj s podvody či zneužíváním společných fondů. Po mnoha letech diskusí a příprav zahájil činnost Úřad evropského veřejného žalobce (EPPO). Podle jeho šéfky Laury Kövesiové by měl nyní výrazně vzrůst počet vyřešených případů hospodářské a finanční kriminality.,2021-06-01 10:08:00,['Zprávy - Svět'],Zprávy ze světa,Reuters,lidovky.cz
120,Kapela Kabát místo přeloženého turné pozve fanoušky do cirkusového šapitó,https://www.lidovky.cz/kultura/kapela-kabat-misto-prelozeneho-turne-pozve-fanousky-do-cirkusoveho-sapito.A210601_110245_ln_kultura_jto#utm_source=rss&utm_medium=feed&utm_campaign=ln_kultura&utm_content=main,"Kapela Kabát místo přeloženého velkého halového turné pozve letos fanoušky do cirkusového šapitó. S originální scénou plánuje navštívit 27 měst. První koncert se uskuteční 24. července v Nymburku, turné by mělo skončit 23. září v Praze. Jedna z nejpopulárnějších tuzemských skupiny zároveň připravuje nové album, které by mělo být hotové do konce roku.",2021-06-01 10:00:00,['Zprávy - Kultura'],Kultura,MAFRA - Michal Růžička,lidovky.cz
300,Rozdíl mezi koalicí Pirátů a STAN a ANO se podle průzkumu ztenčuje. Vládní hnutí si v dubnu polepšilo,https://www.irozhlas.cz/zpravy-domov/pruzkum-median-snemovni-volby-pirati-stan-ano_2106011239_tzr,Sněmovní volby by v květnu vyhrála koalice Pirátů a Starostů se ziskem 24 procent hlasů. Druhé ANO by podpořilo 23 procent voličů. Vyplývá to ze zveřejněných výsledků volebního modelu agentury Median. Ve srovnání s dubnem klesla podpora Pirátů a Starostů o tři procentní body. ANO si naopak o dva body polepšilo.,2021-06-01 10:39:00,[],Zprávy z domova,,irozhlas.cz
301,Kriminalisté prošetřují chování Feriho. Zveřejnili telefonní číslo pro ‚další případné poškozené‘,https://www.irozhlas.cz/zpravy-domov/dominik-feri-kauza-policie-pripad-patrani_2106011226_ako,"Policie zahájila úkony trestního řízení v případu exposlance z TOP 09 Dominika Feriho, kterého několik žen obvinilo ze sexuálního násilí. V úterý o tom informoval mluvčí pražských policistů Jan Daněk. Případ řeší kvůli podezření ze spáchání některého z trestných činů proti lidské důstojnosti v sexuální oblasti. Žádají také případné další oběti, aby se ozvaly policii. V případu dosud nebyl nikdo obviněn.",2021-06-01 10:26:00,[],Zprávy z domova,,irozhlas.cz
320,Ruská policie vyvedla z letadla exšéfa Otevřeného Ruska. Následovala série domovních prohlídek,https://www.irozhlas.cz/zpravy-svet/otevrene-rusko-pivovarov-pratasevic_2106011218_pj,"Ruská policie v úterý provedla sérii domovních prohlídek u opozičního politika Dmitrije Gudkova a několika jeho spolupracovníků. Děje se tak poté, co o den dříve zadržela bývalého ředitele ruské pobočky organizace Otevřené Rusko Andreje Pivovarova. Tu založil před dvaceti lety někdejší ropný magnát a kritik Kremlu Michail Chodorkovskij.",2021-06-01 10:18:00,[],Zprávy ze světa,,irozhlas.cz
